,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
55,NVS240119C00060000,2023-03-08 20:29:29+00:00,60.0,23.3,36.5,41.4,0.0,0.0,5.0,18,1.0000000000000003e-05,True,REGULAR,USD
56,NVS240119C00065000,2022-12-14 17:45:47+00:00,65.0,30.3,25.0,30.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
57,NVS240119C00070000,2022-11-28 18:42:22+00:00,70.0,21.6,21.8,26.3,0.0,0.0,1.0,5,1.0000000000000003e-05,True,REGULAR,USD
58,NVS240119C00072500,2023-03-06 20:25:03+00:00,72.5,14.16,24.8,29.5,0.0,0.0,4.0,10,1.0000000000000003e-05,True,REGULAR,USD
59,NVS240119C00075000,2023-03-03 15:47:11+00:00,75.0,12.7,18.6,23.5,0.0,0.0,17.0,105,1.0000000000000003e-05,True,REGULAR,USD
60,NVS240119C00077500,2023-04-21 18:46:00+00:00,77.5,27.13,28.1,33.0,0.0,0.0,1.0,871,0.5302171002197267,True,REGULAR,USD
61,NVS240119C00080000,2023-04-25 14:01:44+00:00,80.0,28.5,25.7,30.5,0.0,0.0,10.0,347,0.4958546508789063,True,REGULAR,USD
62,NVS240119C00082500,2023-03-29 14:22:09+00:00,82.5,13.1,21.9,26.5,0.0,0.0,6.0,184,0.4023497265625,True,REGULAR,USD
63,NVS240119C00085000,2023-05-01 18:11:48+00:00,85.0,23.08,21.9,26.0,0.0,0.0,20.0,785,0.4478204632568359,True,REGULAR,USD
64,NVS240119C00087500,2023-05-01 18:07:12+00:00,87.5,20.72,19.8,24.0,0.0,0.0,1.0,611,0.4322566540527344,True,REGULAR,USD
65,NVS240119C00090000,2023-05-02 14:32:47+00:00,90.0,18.0,18.1,22.0,0.0,0.0,2.0,674,0.41565525756835936,True,REGULAR,USD
66,NVS240119C00092500,2023-05-01 18:20:46+00:00,92.5,16.5,16.1,19.5,0.0,0.0,12.0,347,0.3816590155029296,True,REGULAR,USD
67,NVS240119C00095000,2023-04-25 17:46:58+00:00,95.0,14.6,14.2,17.5,0.0,0.0,104.0,699,0.36340968627929693,True,REGULAR,USD
68,NVS240119C00097500,2023-04-28 16:18:01+00:00,97.5,11.9,12.7,14.1,0.0,0.0,50.0,783,0.30121548400878906,True,REGULAR,USD
69,NVS240119C00100000,2023-05-03 17:51:54+00:00,100.0,11.29,11.1,12.2,1.79,18.842106,3.0,1452,0.2846751220703124,True,REGULAR,USD
