,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
68,AAPL230512C00139000,2023-05-02 15:01:05+00:00,139.0,29.54,28.3,28.95,0.0,0.0,1.0,6,0.5976602734375001,True,REGULAR,USD
69,AAPL230512C00140000,2023-05-02 14:16:29+00:00,140.0,30.04,27.35,27.95,0.710001,2.420733,1.0,77,0.5918009570312501,True,REGULAR,USD
70,AAPL230512C00141000,2023-05-03 18:35:29+00:00,141.0,29.02,26.65,27.05,0.7200012,2.544174,2.0,23,0.6547886083984377,True,REGULAR,USD
71,AAPL230512C00142000,2023-05-03 17:22:42+00:00,142.0,28.4,25.35,26.3,0.5699997,2.0481484,10.0,46,0.6245154736328126,True,REGULAR,USD
72,AAPL230512C00143000,2023-05-03 16:26:23+00:00,143.0,26.9,24.45,25.05,1.0100002,3.9011211,4.0,181,0.5756878369140624,True,REGULAR,USD
73,AAPL230512C00144000,2023-05-02 15:22:24+00:00,144.0,24.34,23.5,24.3,0.0,0.0,69.0,124,0.6054726953125001,True,REGULAR,USD
74,AAPL230512C00145000,2023-05-03 19:10:32+00:00,145.0,24.6,22.75,23.4,0.14999962,0.61349535,13.0,115,0.63086306640625,True,REGULAR,USD
75,AAPL230512C00146000,2023-05-03 15:56:10+00:00,146.0,24.27,21.8,22.25,1.1400013,4.92867,22.0,144,0.5952188916015625,True,REGULAR,USD
76,AAPL230512C00147000,2023-05-03 19:42:24+00:00,147.0,21.15,20.8,21.15,-0.5699997,-2.624308,15.0,47,0.559574716796875,True,REGULAR,USD
77,AAPL230512C00148000,2023-05-03 15:57:15+00:00,148.0,19.76,19.85,20.45,-0.6399994,-3.137252,21.0,222,0.57812921875,True,REGULAR,USD
78,AAPL230512C00149000,2023-05-03 19:54:40+00:00,149.0,18.95,18.9,19.35,-1.1199989,-5.5804634,23.0,84,0.5488326367187502,True,REGULAR,USD
79,AAPL230512C00150000,2023-05-03 19:29:09+00:00,150.0,18.59,17.95,18.55,-0.5799999,-3.0255604,25.0,281,0.5510298803710938,True,REGULAR,USD
80,AAPL230512C00152500,2023-05-03 19:46:45+00:00,152.5,15.77,15.6,16.2,-1.1700001,-6.9067297,220.0,333,0.516606396484375,True,REGULAR,USD
81,AAPL230512C00155000,2023-05-03 19:48:21+00:00,155.0,13.41,13.0,13.8,-1.4099998,-9.51417,192.0,862,0.5131884619140624,True,REGULAR,USD
82,AAPL230512C00157500,2023-05-03 19:54:40+00:00,157.5,11.2,10.75,11.65,-1.3500004,-10.756974,159.0,930,0.4885305053710938,True,REGULAR,USD
83,AAPL230512C00160000,2023-05-03 19:59:08+00:00,160.0,9.21,9.15,9.3,-0.8299999,-8.266932,1035.0,1218,0.4309138940429688,True,REGULAR,USD
84,AAPL230512C00162500,2023-05-03 19:59:57+00:00,162.5,7.35,7.0,7.45,-0.63999987,-8.010011,154.0,1783,0.41797457031249996,True,REGULAR,USD
